N_Minors,Total_PAX,Income_number,Cost,Cost_Income,Lag,Meal_Type,Reservation_Status
2,6,37500,466,0.012427301296780024,56,HB,Canceled
2,3,25000,370,0.014830753357049723,65,BB,Canceled
1,4,75000,228,0.00304,29,FB,Canceled
1,3,75000,112,0.0015037842834771842,140,HB,Canceled
1,3,75000,447,0.005969799902847711,75,FB,Canceled
2,4,100000,249,0.00249,63,HB,Canceled
2,4,37500,354,0.009445109397576932,144,HB,Canceled
2,4,25000,467,0.018681693627308406,42,FB,Canceled
1,3,37500,111,0.0029668772222138824,68,BB,Canceled
3,5,25000,136,0.0054704687141423625,42,FB,Canceled
1,3,75000,156,0.00208,108,FB,Canceled
3,6,37500,215,0.005758126349844098,93,FB,Canceled
3,6,37500,182,0.004853764295263203,113,HB,Canceled
2,4,75000,320,0.004278214972211145,1,HB,Canceled
3,5,100000,341,0.003415315642205262,186,BB,Canceled
2,4,37500,179,0.004792663809931859,78,HB,Canceled
1,4,37500,464,0.012398425310609792,177,FB,Canceled
2,4,75000,622,0.008296511010764673,24,BB,Canceled
2,4,25000,237,0.009503883091220397,196,FB,Canceled
1,5,37500,183,0.00488977316974813,41,BB,Canceled
1,3,25000,136,0.0054710053361238,136,FB,Canceled
1,3,25000,141,0.005668460876140075,115,BB,Canceled
2,4,37500,173,0.004638339778536686,177,HB,Canceled
3,6,37500,109,0.002929898039589248,126,BB,Canceled
2,4,25000,106,0.004246908108878985,183,FB,Canceled
2,4,25000,234,0.009377677680780737,115,BB,Canceled
1,3,75000,236,0.0031502423147457366,164,FB,Canceled
2,4,100000,173,0.00173,55,FB,Canceled
1,2,37500,336,0.00896,193,FB,Canceled
3,7,75000,175,0.002340052936121416,96,HB,Canceled
2,4,37500,589,0.015718518911881613,57,HB,Canceled
2,4,75000,299,0.00398985871774248,108,FB,Canceled
3,4,100000,133,0.0013317059905290705,58,FB,Canceled
1,2,37500,137,0.0036569030689839453,120,HB,Canceled
2,5,25000,358,0.014354168702538745,13,FB,Canceled
1,5,100000,557,0.005579958673146225,16,HB,Canceled
3,5,75000,259,0.0034594826223113724,29,BB,Canceled
2,4,25000,233,0.009347193882173706,101,FB,Canceled
2,5,37500,330,0.008800089930021876,185,BB,Canceled
1,2,37500,170,0.0045333333333333,137,FB,Canceled
1,2,100000,202,0.0020268247111257507,200,HB,Canceled
1,3,37500,139,0.003712263336240946,145,BB,Canceled
2,5,37500,320,0.008550935972254666,198,FB,Canceled
2,7,75000,444,0.00592,141,FB,Canceled
2,3,25000,230,0.009200436827806472,37,FB,Canceled
2,5,75000,234,0.003121078248560812,121,HB,Canceled
1,3,25000,202,0.00809433065415299,151,FB,Canceled
4,6,75000,633,0.008447543605204158,98,HB,Canceled
1,4,37500,230,0.006157632224054632,210,BB,Canceled
2,3,75000,321,0.004289832129953274,46,HB,Canceled
2,7,75000,385,0.005143173815899464,16,BB,Canceled
1,3,25000,156,0.006277563983126438,216,BB,Canceled
2,4,25000,111,0.0044512554542123885,124,FB,Canceled
1,3,100000,279,0.0027914920100516735,218,BB,Canceled
1,3,75000,425,0.005678225066379738,150,HB,Canceled
2,4,37500,102,0.0027371402663033803,52,FB,Canceled
2,4,75000,186,0.0024907348973449905,101,BB,Canceled
2,4,25000,443,0.017740859155622207,63,HB,Canceled
2,3,37500,716,0.01909441702244251,149,FB,Canceled
2,4,75000,155,0.002070580887060551,127,BB,Canceled
2,6,37500,245,0.006558875315013879,208,FB,Canceled
3,5,25000,678,0.027156024726945022,32,FB,Canceled
1,3,37500,177,0.004744635572113722,65,HB,Canceled
2,4,75000,449,0.005990700509925417,15,FB,Canceled
2,4,75000,190,0.002540261399088698,153,HB,Canceled
2,4,37500,119,0.0031896764031556835,156,FB,Canceled
2,6,100000,199,0.0019958347890088606,63,HB,Canceled
1,5,25000,223,0.008951436169750335,42,BB,Canceled
2,3,37500,128,0.003438255434998791,177,BB,Canceled
3,6,25000,106,0.004247506133592764,28,HB,Canceled
1,3,75000,118,0.0015756380227468002,101,BB,Canceled
1,3,75000,223,0.0029844900858731218,150,BB,Canceled
1,3,25000,131,0.0052564426076097065,81,FB,Canceled
1,2,37500,225,0.006014323215758764,119,BB,Canceled
1,4,37500,717,0.019138636673516105,85,FB,Canceled
3,4,37500,140,0.003746396315144267,220,FB,Canceled
1,3,75000,209,0.0027866666666666,163,FB,Canceled
1,2,25000,229,0.009177925591561114,193,BB,Canceled
2,5,75000,305,0.004075925266155835,206,HB,Canceled
1,3,37500,390,0.01041953549819842,219,HB,Canceled
1,4,100000,461,0.0046157375864538126,60,BB,Canceled
3,4,25000,400,0.01601350721741319,92,BB,Canceled
2,5,37500,340,0.009078231261659365,74,FB,Canceled
1,4,100000,364,0.0036408465535032095,168,HB,Canceled
1,4,25000,524,0.020980807192743704,35,FB,Canceled
2,4,25000,231,0.009255947789887456,101,HB,Canceled
1,3,75000,324,0.004332784172834776,4,FB,Canceled
2,4,25000,160,0.006403653027953168,45,BB,Canceled
1,3,100000,110,0.0011084263616781796,216,BB,Canceled
1,2,37500,485,0.012951587248358168,198,FB,Canceled
1,3,100000,115,0.0011591099702224405,1,FB,Canceled
2,4,75000,194,0.002598896474438656,204,HB,Canceled
1,4,100000,391,0.00391376659474676,198,FB,Canceled
1,2,37500,431,0.01150350185188107,216,FB,Canceled
3,5,25000,230,0.00922436079510027,208,FB,Canceled
1,4,25000,431,0.01725998689787075,61,BB,Canceled
2,4,37500,111,0.002972509042833438,50,BB,Canceled
2,4,75000,217,0.0029031055493929474,66,FB,Canceled
1,4,25000,124,0.004967387751069693,9,FB,Canceled
2,4,37500,139,0.0037126825859499003,25,FB,Canceled
1,3,75000,368,0.004915612913648699,28,FB,Canceled
1,2,25000,158,0.006351419343571183,100,FB,Canceled
3,4,100000,218,0.00218,175,FB,Canceled
1,4,25000,110,0.004436790293157828,161,HB,Canceled
2,4,25000,104,0.004198771191237142,47,FB,Canceled
2,3,100000,530,0.005301032035249489,194,HB,Canceled
2,4,25000,506,0.02026970932565913,0,HB,Canceled
2,4,25000,215,0.008636067068409456,198,HB,Canceled
1,3,100000,730,0.0073031717571842725,109,FB,Canceled
1,2,25000,173,0.006941406257925653,129,HB,Canceled
2,4,25000,314,0.012597415335494834,45,BB,Canceled
2,4,100000,197,0.0019732031563468,1,FB,Canceled
3,6,37500,135,0.0036143662713930776,102,FB,Canceled
2,4,75000,111,0.0014834315016199649,175,BB,Canceled
2,5,75000,210,0.002811742872685063,96,BB,Canceled
2,4,75000,170,0.0022716756244226715,166,HB,Canceled
2,3,25000,744,0.02976005894452035,171,BB,Canceled
3,6,25000,357,0.01431461279054553,10,FB,Canceled
2,4,25000,442,0.017717017089628494,195,BB,Canceled
1,2,25000,236,0.00944533286106223,142,FB,Canceled
2,4,75000,503,0.006717890235698385,37,HB,Canceled
1,3,75000,587,0.007830832561918319,195,FB,Canceled
3,4,75000,197,0.002631485302504024,203,FB,Canceled
2,4,75000,401,0.00535881630278971,75,HB,Canceled
1,3,37500,150,0.004012652696873304,92,BB,Canceled
1,3,75000,723,0.009648641608978943,148,BB,Canceled
1,3,100000,470,0.004700991904924446,199,HB,Canceled
2,4,25000,472,0.018894467924022208,116,BB,Canceled
2,4,25000,276,0.011052367515523178,141,HB,Canceled
2,5,75000,384,0.0051324382577353864,193,FB,Canceled
2,5,100000,167,0.0016717411746038499,107,HB,Canceled
2,3,37500,397,0.010612646714548752,49,HB,Canceled
1,3,75000,192,0.0025633457481425903,64,FB,Canceled
2,3,100000,135,0.0013598301126201233,78,HB,Canceled
2,4,25000,133,0.00535410680135764,195,BB,Canceled
3,5,37500,471,0.01257699833593927,125,BB,Canceled
1,6,75000,161,0.002147125030426029,85,FB,Canceled
2,5,37500,477,0.01274154160175457,139,BB,Canceled
2,3,37500,126,0.0033818026929776073,161,BB,Canceled
2,4,25000,566,0.022673723177578837,121,HB,Canceled
2,4,75000,248,0.0033174675010990947,218,HB,Canceled
2,3,37500,875,0.023352082440974028,117,FB,Canceled
1,3,75000,178,0.002376374239203517,42,BB,Canceled
1,3,75000,227,0.003036613041638307,120,BB,Canceled
1,3,37500,192,0.00512380504887058,102,HB,Canceled
1,3,25000,127,0.005080140043503091,109,BB,Canceled
1,2,75000,121,0.0016216864489486341,168,HB,Canceled
2,5,100000,126,0.00126,185,HB,Canceled
2,3,25000,232,0.00929171307308608,164,FB,Canceled
2,3,75000,190,0.0025464713083770945,136,FB,Canceled
1,6,75000,312,0.00416862451750933,35,BB,Canceled
2,5,75000,182,0.0024390633884313743,118,FB,Canceled
1,4,75000,163,0.0021761796937348555,74,BB,Canceled
2,5,25000,124,0.004980984301374665,149,HB,Canceled
1,5,75000,213,0.00284634412491495,63,FB,Canceled
1,4,100000,620,0.006202281283607116,52,BB,Canceled
2,4,37500,191,0.005110980859489115,87,HB,Canceled
1,4,37500,224,0.0059882810290146984,91,FB,Canceled
1,3,100000,700,0.007000177216454225,151,BB,Canceled
1,4,100000,112,0.0011287749034294189,79,BB,Canceled
1,4,25000,335,0.013426097138490575,28,FB,Canceled
1,3,37500,167,0.004471727985128131,133,FB,Canceled
3,5,37500,525,0.014002597739247157,208,HB,Canceled
2,4,100000,227,0.002274030135170377,207,BB,Canceled
1,3,25000,623,0.02493019050718595,123,BB,Canceled
3,5,25000,414,0.01656,108,FB,Canceled
1,3,37500,195,0.005219943619587601,101,HB,Canceled
1,3,25000,155,0.006232092005095511,204,HB,Canceled
2,3,100000,155,0.0015560850638373838,123,HB,Canceled
1,2,25000,445,0.01781177457422355,209,HB,Canceled
2,3,75000,624,0.00832,23,FB,Canceled
2,4,37500,515,0.01374532078058125,33,FB,Canceled
3,4,37500,456,0.01216,145,HB,Canceled
2,4,37500,290,0.007742228785779148,54,BB,Canceled
1,3,75000,461,0.006148693571293897,59,FB,Canceled
2,6,100000,101,0.001011098261104781,54,HB,Canceled
2,3,25000,623,0.024955078064106267,54,HB,Canceled
2,6,75000,146,0.0019490014328472738,216,BB,Canceled
1,2,75000,344,0.00459772539211819,207,HB,Canceled
2,5,100000,300,0.00300600104839138,163,FB,Canceled
1,3,75000,680,0.009068472566795913,32,BB,Canceled
2,3,37500,240,0.006413354363382267,171,FB,Canceled
1,4,25000,348,0.01392,42,HB,Canceled
2,4,25000,222,0.008892713016346499,73,HB,Canceled
1,3,25000,232,0.009315539513664185,135,FB,Canceled
3,5,37500,332,0.008860431494953478,199,FB,Canceled
2,3,37500,378,0.010088624913704625,85,HB,Canceled
1,4,37500,448,0.01197040977174297,38,BB,Canceled
2,3,25000,174,0.006966233343239772,2,HB,Canceled
2,3,75000,377,0.00503000458883724,184,FB,Canceled
1,4,100000,203,0.002033141368259117,71,FB,Canceled
2,6,37500,474,0.012646001126143395,135,BB,Canceled
1,3,37500,138,0.003680171938956323,136,HB,Canceled
2,4,75000,378,0.005043094645553019,140,HB,Canceled
1,5,37500,225,0.006013865272667597,72,BB,Canceled
2,4,37500,432,0.01152,52,BB,Canceled
2,4,25000,485,0.019405904540707213,97,FB,Canceled
1,6,37500,186,0.0049631815215780885,44,BB,Canceled
2,4,75000,153,0.002047573305414212,53,BB,Canceled
1,2,75000,342,0.00456,146,BB,Canceled
3,7,37500,213,0.005680496819561725,100,HB,Canceled
2,4,25000,108,0.004347429510824821,46,FB,Canceled
2,5,75000,183,0.0024443493955674193,196,HB,Canceled
2,5,75000,881,0.011752516412918782,81,FB,Canceled
4,6,75000,179,0.0023883101449335836,205,BB,Canceled
1,3,37500,157,0.004186691127630276,179,BB,Canceled
2,5,75000,221,0.002955613555915594,209,HB,Canceled
2,3,25000,131,0.005246169256581676,136,FB,Canceled
2,4,75000,420,0.005602050744913456,143,BB,Canceled
2,3,75000,206,0.002750026902642787,40,BB,Canceled
3,6,25000,527,0.021119775711716,0,BB,Canceled
3,6,25000,108,0.004353457713859619,90,FB,Canceled
2,4,25000,839,0.03357809345450237,72,BB,Canceled
2,4,37500,153,0.0040869529392556884,54,HB,Canceled
1,3,75000,425,0.0056684106538129105,154,HB,Canceled
1,3,75000,135,0.001802512324169085,143,FB,Canceled
2,4,100000,320,0.0032032886425784877,42,HB,Canceled
2,5,37500,229,0.0061329194416331455,22,BB,Canceled
2,5,75000,678,0.009045698698237924,36,BB,Canceled
1,4,100000,220,0.0022072817521837447,171,FB,Canceled
3,4,25000,143,0.005746686425508957,149,FB,Canceled
4,7,37500,192,0.005138434415546036,31,HB,Canceled
2,4,37500,103,0.002749300712444984,195,HB,Canceled
1,4,75000,218,0.0029070869242318145,102,FB,Canceled
2,5,100000,155,0.0015590430597828195,170,HB,Canceled
1,2,75000,209,0.0027874440923293157,187,FB,Canceled
1,3,25000,437,0.017493836190902758,136,HB,Canceled
3,5,75000,846,0.011280362081982603,105,FB,Canceled
3,4,75000,951,0.01268752315262172,208,BB,Canceled
2,4,75000,242,0.0032372578200770817,192,HB,Canceled
2,5,25000,227,0.009090942512216621,166,FB,Canceled
2,4,75000,504,0.006727141167285523,33,HB,Canceled
2,4,75000,606,0.00808004334217929,134,HB,Canceled
2,4,25000,353,0.014130036519470944,190,BB,Canceled
2,4,37500,165,0.004407967238349396,165,FB,Canceled
2,3,75000,461,0.0061472480359414695,205,HB,Canceled
1,2,37500,138,0.0036886799189581217,175,HB,Canceled
2,4,37500,397,0.010604504308917533,37,HB,Canceled
1,4,25000,218,0.008734305962254104,66,FB,Canceled
3,5,25000,195,0.007837206521875617,137,FB,Canceled
1,5,75000,358,0.0047768870326102214,142,BB,Canceled
2,4,25000,212,0.008511868174079016,66,BB,Canceled
2,4,75000,435,0.005807771353064387,211,HB,Canceled
1,4,25000,162,0.006488523371259179,33,HB,Canceled
3,4,25000,147,0.00591208980496477,148,FB,Canceled
2,3,25000,110,0.004432916415580535,45,FB,Canceled
1,3,25000,176,0.007077786534276984,212,BB,Canceled
2,3,37500,172,0.004599369382699053,0,HB,Canceled
1,3,75000,932,0.012439264306048513,8,HB,Canceled
2,7,25000,479,0.019199393169085692,203,HB,Canceled
2,5,37500,199,0.005312585467242684,96,HB,Canceled
2,4,25000,182,0.007282725174035439,210,HB,Canceled
2,5,75000,225,0.003001567581816293,62,FB,Canceled
2,4,100000,194,0.0019417659377847132,137,FB,Canceled
1,2,25000,317,0.012694287200500604,156,BB,Canceled
1,3,37500,221,0.005903509783626102,19,BB,Canceled
1,5,25000,443,0.017742995507221873,59,HB,Canceled
1,3,100000,141,0.001416189431615911,205,FB,Canceled
1,4,37500,645,0.01720594564764996,85,HB,Canceled
3,7,37500,349,0.009320693133628561,77,BB,Canceled
2,3,37500,798,0.02128808838893817,18,FB,Canceled
2,4,25000,201,0.008060748389861866,188,BB,Canceled
2,3,37500,270,0.007215026400568629,24,BB,Canceled
3,6,37500,441,0.01177815939793844,157,HB,Canceled
2,3,100000,236,0.002369499249709745,182,BB,Canceled
1,5,37500,609,0.01624,193,BB,Canceled
1,3,75000,708,0.009449739129307234,60,FB,Canceled
1,2,37500,302,0.00806957624754241,197,HB,Canceled
3,4,75000,166,0.0022266244523639137,95,HB,Canceled
3,5,37500,420,0.011225620176305948,5,BB,Canceled
1,2,100000,110,0.0011094095020660292,8,BB,Canceled
2,3,25000,984,0.03939899909139832,160,BB,Canceled
1,2,100000,405,0.004050412623650041,5,BB,Canceled
2,4,100000,213,0.002132999300687036,8,HB,Canceled
2,3,25000,473,0.018951189608252633,176,HB,Canceled
2,5,75000,444,0.00592,157,FB,Canceled
2,4,75000,222,0.002963893502939241,199,FB,Canceled
2,4,100000,729,0.0072960921990912865,30,BB,Canceled
3,5,75000,312,0.004171840721444115,85,BB,Canceled
2,3,25000,228,0.009138021986588583,191,BB,Canceled
2,4,37500,496,0.013233717441566994,110,HB,Canceled
2,4,75000,205,0.002746491406542422,206,FB,Canceled
1,2,25000,545,0.021827100690990687,56,HB,Canceled
2,4,75000,226,0.0030155404131424045,28,FB,Canceled
1,5,37500,165,0.004409466631722304,146,FB,Canceled
2,4,75000,129,0.001731151102126037,107,FB,Canceled
2,3,75000,467,0.006238386539119114,99,HB,Canceled
2,6,75000,497,0.00662795730507381,108,BB,Canceled
1,3,75000,135,0.0018029473160668464,153,BB,Canceled
2,4,37500,402,0.010741851849329473,105,FB,Canceled
3,6,37500,190,0.005085469660302233,188,BB,Canceled
1,4,37500,457,0.012187178399096197,109,BB,Canceled
3,4,37500,184,0.004911190141338641,193,HB,Canceled
1,2,37500,183,0.0048893832198063794,72,BB,Canceled
3,4,25000,209,0.008387180963604605,204,FB,Canceled
3,5,37500,742,0.01980447169657226,77,FB,Canceled
1,3,25000,103,0.004127253698800733,162,FB,Canceled
2,3,75000,407,0.00543007964558458,197,BB,Canceled
2,4,37500,196,0.00524176504962987,46,FB,Canceled
2,4,25000,606,0.024245427709959407,206,FB,Canceled
1,5,75000,171,0.0022823701706639935,140,BB,Canceled
2,6,25000,244,0.009768352532510625,70,HB,Canceled
1,2,75000,970,0.012936188016485623,202,FB,Canceled
2,3,25000,237,0.009487327454442985,44,FB,Canceled
4,8,37500,149,0.003994877824641814,203,HB,Canceled
2,3,75000,237,0.003168811552519177,165,FB,Canceled
2,4,100000,473,0.004730316515969849,95,BB,Canceled
2,3,37500,170,0.004553573996215657,14,HB,Canceled
2,5,37500,138,0.0037052782062850613,40,FB,Canceled
2,4,100000,110,0.0011000092920451193,173,FB,Canceled
2,5,37500,135,0.0036067488176893805,151,FB,Canceled
2,5,75000,322,0.0042979176631238935,41,HB,Canceled
1,4,37500,444,0.011851605890299547,129,BB,Canceled
2,5,37500,236,0.006316051747140101,199,BB,Canceled
2,5,25000,774,0.030992196571775987,122,BB,Canceled
1,2,75000,469,0.0062646947388136755,70,FB,Canceled
2,5,100000,127,0.0012760753990508223,177,HB,Canceled
1,3,37500,338,0.009039642603621565,-1,HB,Canceled
1,4,100000,738,0.007386091509523559,172,BB,Canceled
2,5,25000,138,0.005542690948962662,102,HB,Canceled
1,5,25000,470,0.018825732122982577,161,HB,Canceled
2,3,75000,120,0.001609891754397868,34,FB,Canceled
1,2,75000,313,0.004174166195127146,213,HB,Canceled
1,2,37500,207,0.0055353278093927955,217,FB,Canceled
2,4,75000,143,0.0019090753488094543,33,FB,Canceled
2,3,37500,762,0.02032388564516021,147,FB,Canceled
2,5,37500,211,0.005652539233932212,22,BB,Canceled
1,2,75000,937,0.012494982209177698,10,HB,Canceled
1,3,75000,208,0.002773361698118124,39,BB,Canceled
2,4,37500,432,0.0115361064869227,141,FB,Canceled
1,3,75000,284,0.0037910247870418753,180,FB,Canceled
1,3,100000,336,0.00336,194,BB,Canceled
2,5,75000,431,0.0057472900377706655,158,FB,Canceled
3,6,75000,186,0.0024849430548732647,136,BB,Canceled
2,5,75000,192,0.0025732783215332527,80,HB,Canceled
2,7,37500,139,0.0037288210020377482,192,HB,Canceled
1,3,100000,400,0.004001746340385558,31,BB,Canceled
1,5,25000,332,0.01328,46,FB,Canceled
2,6,25000,162,0.0064812876059939985,120,BB,Canceled
1,3,37500,481,0.012833089839878374,28,BB,Canceled
2,4,75000,378,0.0050516636435936554,69,HB,Canceled
2,4,100000,238,0.002383652014227323,145,HB,Canceled
1,4,75000,472,0.006301870728666274,50,BB,Canceled
2,3,37500,450,0.012011325849013247,111,HB,Canceled
2,3,100000,608,0.006081654806013802,62,BB,Canceled
2,4,100000,204,0.0020432347276412126,-1,FB,Canceled
1,3,25000,121,0.004851545244241195,162,FB,Canceled
1,3,75000,285,0.003805129649355141,181,FB,Canceled
3,5,75000,223,0.002977981920189636,105,FB,Canceled
1,3,37500,144,0.0038590500391780078,21,BB,Canceled
2,5,100000,234,0.0023423057940576515,158,HB,Canceled
2,3,37500,442,0.011792497167885925,218,BB,Canceled
2,6,75000,179,0.0023963791211932327,31,HB,Canceled
3,5,100000,198,0.0019860307381902587,3,FB,Canceled
1,2,75000,145,0.0019400636289769002,99,BB,Canceled
2,5,37500,455,0.01214209110194542,14,HB,Canceled
1,4,100000,217,0.0021774876740640633,42,BB,Canceled
2,3,37500,414,0.011048275322732351,193,BB,Canceled
2,3,25000,309,0.012371442556340716,189,BB,Canceled
2,6,75000,369,0.004923605449659004,157,FB,Canceled
2,3,100000,205,0.002058691565294831,131,BB,Canceled
3,5,25000,215,0.0086,47,BB,Canceled
1,2,37500,748,0.019960820474950937,108,HB,Canceled
2,4,75000,390,0.005206615559514538,95,FB,Canceled
1,6,75000,438,0.005844076170936872,49,FB,Canceled
2,3,37500,711,0.018962365737250967,24,FB,Canceled
3,7,25000,217,0.008691510353100652,196,HB,Canceled
1,2,25000,448,0.01795544675173819,208,HB,Canceled
2,4,75000,641,0.008551317103018954,9,FB,Canceled
1,4,75000,105,0.0014018926286508671,186,BB,Canceled
2,5,25000,199,0.007997747430066614,212,BB,Canceled
2,4,25000,224,0.008964288699304199,213,FB,Canceled
2,4,37500,333,0.008894096414236708,0,HB,Canceled
1,4,75000,296,0.003953839215371292,33,BB,Canceled
1,4,37500,111,0.0029644124833831716,195,BB,Canceled
2,4,100000,172,0.0017297683502533756,165,HB,Canceled
1,5,100000,486,0.004867766776293352,19,HB,Canceled
1,3,37500,123,0.003284254389213341,97,HB,Canceled
1,2,25000,242,0.009689221322316796,60,HB,Canceled
1,2,75000,147,0.00196,105,BB,Canceled
2,6,25000,124,0.004968205174812523,103,HB,Canceled
2,3,75000,153,0.002047351269311608,127,BB,Canceled
3,7,25000,459,0.01836866624981468,75,BB,Canceled
2,4,37500,325,0.008687839589808934,214,FB,Canceled
2,4,100000,606,0.006065884664613847,55,BB,Canceled
2,4,100000,239,0.0023919945619367386,98,FB,Canceled
1,3,75000,352,0.00470445444662326,59,BB,Canceled
2,4,25000,204,0.00816,34,FB,Canceled
2,4,75000,123,0.0016518877353944312,87,BB,Canceled
1,4,75000,122,0.0016379160366046446,83,BB,Canceled
2,3,75000,407,0.0054344657315317825,128,BB,Canceled
2,4,25000,216,0.00864,29,HB,Canceled
1,3,37500,242,0.006459643301073192,58,FB,Canceled
1,5,75000,467,0.006230093641522584,24,FB,Canceled
1,3,75000,472,0.0062933333333333,58,BB,Canceled
2,4,25000,219,0.008785576155978254,120,BB,Canceled
1,3,75000,435,0.005808134496533761,82,FB,Canceled
2,5,37500,379,0.010119425369854568,26,FB,Canceled
1,3,100000,222,0.0022216987375163195,133,FB,Canceled
2,4,75000,296,0.0039466666666666,111,FB,Canceled
2,6,75000,212,0.002831956810352842,85,HB,Canceled
